Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
49700,443,48800,443,allow,64,64,0,2,5,2,0
65496,443,16540,443,allow,92799,4939,87860,111,16,45,66
56733,53,13870,53,allow,170,87,83,2,30,1,1
5379,37965,0,0,deny,66,66,0,1,0,1,0
49718,443,50184,443,allow,7644833,215496,7429337,8664,135,2509,6155
58638,5900,0,0,deny,62,62,0,1,0,1,0
63618,445,0,0,drop,70,70,0,1,0,1,0
3669,53,3669,53,allow,825,99,726,2,30,1,1
53136,5228,42128,5228,allow,26821,4295,22526,95,5045,40,55
2267,53,42129,53,allow,204,118,86,2,31,1,1
19610,55839,0,0,deny,137,137,0,1,0,1,0
53456,445,0,0,drop,70,70,0,1,0,1,0
51666,443,15224,443,allow,3256,2213,1043,16,15,8,8
3802,55777,0,0,deny,66,66,0,1,0,1,0
55512,23718,0,0,deny,66,66,0,1,0,1,0
64691,445,0,0,drop,70,70,0,1,0,1,0
49207,58751,38431,58751,allow,70,70,0,1,5,1,0
65304,53,24960,53,allow,195,102,93,2,31,1,1
35833,443,20943,443,allow,5524,1857,3667,27,3652,9,18
25871,53,25871,53,allow,266,72,194,2,30,1,1
55944,53,13576,53,allow,194,94,100,2,30,1,1
55828,53,17599,53,allow,181,94,87,2,30,1,1
52420,445,0,0,drop,70,70,0,1,0,1,0
40977,21247,0,0,deny,62,62,0,1,0,1,0
52604,445,0,0,drop,66,66,0,1,0,1,0
55065,53,9474,53,allow,168,78,90,2,30,1,1
62569,44847,0,0,deny,66,66,0,1,0,1,0
48817,51234,48817,51234,allow,158,158,0,1,1200,1,0
49487,443,25025,443,allow,72073,12550,59523,78,45,25,53
49601,53,44219,53,allow,178,94,84,2,30,1,1
49160,57470,0,0,deny,146,146,0,1,0,1,0
58856,443,60071,443,allow,2694,1614,1080,14,386,8,6
63126,445,0,0,drop,70,70,0,1,0,1,0
64430,445,0,0,drop,70,70,0,1,0,1,0
63850,6881,54520,6881,allow,66,66,0,2,7,2,0
24236,8055,0,0,deny,148,148,0,1,0,1,0
55230,443,41463,443,allow,39555,12054,27501,78,66,41,37
56750,53,56750,53,allow,217,87,130,2,30,1,1
57432,66,52808,66,allow,70,70,0,1,5,1,0
10704,25174,0,0,deny,62,62,0,1,0,1,0
53725,64147,0,0,deny,66,66,0,1,0,1,0
53248,443,8243,443,allow,5995,974,5021,19,66,10,9
49843,80,51294,80,allow,2901,1805,1096,17,108,13,4
59840,445,0,0,drop,70,70,0,1,0,1,0
22274,53,9607,53,allow,278,78,200,2,30,1,1
57485,445,0,0,drop,70,70,0,1,0,1,0
49156,53,27997,53,allow,304,118,186,2,30,1,1
65381,53,45140,53,allow,241,110,131,2,30,1,1
443,28417,0,0,deny,82,82,0,1,0,1,0
56733,53,47115,53,allow,187,98,89,3,52,2,1
64281,53,41166,53,allow,492,90,402,4,45,2,2
59808,443,49702,443,allow,147637,6160,141477,164,121,56,108
65212,53,30386,53,allow,196,102,94,2,30,1,1
58992,53,0,0,allow,273,86,187,2,30,1,1
55006,53,44866,53,allow,789,110,679,2,30,1,1
50606,445,0,0,drop,66,66,0,1,0,1,0
59481,30975,0,0,deny,146,146,0,1,0,1,0
54977,445,0,0,drop,70,70,0,1,0,1,0
50748,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
60491,445,0,0,drop,70,70,0,1,0,1,0
51077,80,9544,80,allow,9133,1055,8078,17,151,8,9
58923,445,0,0,drop,70,70,0,1,0,1,0
64586,53,21236,53,allow,173,94,79,2,30,1,1
37996,49152,50684,49152,allow,156,156,0,3,8,3,0
55377,3389,55377,3389,allow,3343,1454,1889,15,16,8,7
55354,53,24160,53,allow,168,94,74,2,30,1,1
43298,53,31678,53,allow,199,94,105,2,30,1,1
34630,443,65434,443,allow,12120,5747,6373,22,120,10,12
56343,53,58460,53,allow,194,102,92,2,31,1,1
62433,445,0,0,drop,70,70,0,1,0,1,0
25150,53,25150,53,allow,217,87,130,2,30,1,1
61444,445,0,0,drop,70,70,0,1,0,1,0
26467,6969,47386,6969,allow,192,192,0,4,1200,4,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
45941,23387,0,0,deny,60,60,0,1,0,1,0
54617,443,54617,443,allow,3186,1836,1350,16,17,10,6
39287,53,1937,53,allow,198,93,105,2,30,1,1
64675,53,55719,53,allow,749,94,655,2,31,1,1
56440,56205,0,0,deny,62,62,0,1,0,1,0
57461,445,0,0,drop,66,66,0,1,0,1,0
51560,445,0,0,drop,70,70,0,1,0,1,0
56772,443,38284,443,allow,7889,1900,5989,20,15,11,9
50408,53,52200,53,allow,182,93,89,2,30,1,1
443,48346,0,0,deny,81,81,0,1,0,1,0
58022,3000,0,0,deny,60,60,0,1,0,1,0
64321,53,31319,53,allow,190,97,93,2,31,1,1
58183,443,49158,443,allow,841459,41656,799803,1083,141,389,694
59891,445,0,0,drop,70,70,0,1,0,1,0
65267,445,0,0,drop,66,66,0,1,0,1,0
64392,25174,0,0,deny,62,62,0,1,0,1,0
65220,53,55029,53,allow,178,94,84,2,30,1,1
51956,36995,10789,36995,allow,66,66,0,1,5,1,0
60619,445,0,0,drop,66,66,0,1,0,1,0
56312,53,57178,53,allow,214,102,112,2,29,1,1
51900,80,40398,80,allow,366,240,126,7,29,5,2
55718,16805,50581,16805,allow,70,70,0,1,5,1,0
58153,445,0,0,drop,70,70,0,1,0,1,0
49973,445,0,0,drop,70,70,0,1,0,1,0
56406,445,0,0,drop,66,66,0,1,0,1,0
56114,53,59313,53,allow,216,110,106,2,30,1,1
46180,1433,0,0,deny,60,60,0,1,0,1,0
56830,53,55667,53,allow,195,102,93,2,30,1,1
58915,445,0,0,drop,66,66,0,1,0,1,0
50782,445,0,0,drop,70,70,0,1,0,1,0
61159,445,0,0,drop,66,66,0,1,0,1,0
52215,445,0,0,deny,66,66,0,1,0,1,0
62554,445,0,0,drop,70,70,0,1,0,1,0
54951,443,21945,443,allow,69882,3520,66362,96,320,38,58
54967,53,27983,53,allow,178,94,84,2,30,1,1
65083,53,18755,53,allow,198,94,104,2,30,1,1
49383,53,39251,53,allow,758,102,656,2,30,1,1
56855,64607,58491,64607,allow,316,136,180,6,6,3,3
35377,43890,0,0,deny,62,62,0,1,0,1,0
65444,53,15259,53,allow,86,86,0,1,30,1,0
53722,6881,24173,6881,allow,552,306,246,9,15,5,4
65136,53,56790,53,allow,335,84,251,4,32,2,2
51783,50584,0,0,deny,66,66,0,1,0,1,0
61143,445,0,0,drop,66,66,0,1,0,1,0
64804,53,12585,53,allow,383,97,286,4,58,2,2
50822,50584,0,0,deny,66,66,0,1,0,1,0
28156,50584,0,0,deny,62,62,0,1,0,1,0
49712,445,0,0,drop,70,70,0,1,0,1,0
54942,53,0,0,allow,168,74,94,2,30,1,1
31748,56205,0,0,deny,62,62,0,1,0,1,0
14397,37965,0,0,deny,62,62,0,1,0,1,0
59748,53,55446,53,allow,230,110,120,2,29,1,1
55647,53,53361,53,allow,250,86,164,4,31,2,2
58440,445,0,0,drop,66,66,0,1,0,1,0
37965,1052,51562,1052,allow,132,132,0,3,1199,3,0
34340,443,16904,443,allow,3497,1845,1652,18,16,9,9
37665,443,54006,443,allow,8134,2717,5417,24,16,15,9
58638,5900,0,0,deny,62,62,0,1,0,1,0
55773,53,49268,53,allow,97,97,0,1,60,1,0
59799,443,7688,443,allow,10642,1102,9540,25,27,11,14
35292,443,36726,443,allow,4866,3323,1543,25,94,14,11
33641,443,2360,443,allow,15017,6951,8066,49,20,25,24
49236,53,51973,53,allow,377,94,283,2,30,1,1
61304,443,62811,443,allow,8594,1042,7552,16,120,7,9
49279,53,50429,53,allow,199,102,97,2,29,1,1
51945,443,60723,443,allow,8830,1950,6880,27,25,14,13
49418,27018,36116,27018,allow,256,78,178,2,30,1,1
14430,443,35759,443,allow,2629,1470,1159,18,15,8,10
41850,443,17792,443,allow,6714,1515,5199,23,196,13,10
55763,53,36537,53,allow,197,94,103,2,31,1,1
58497,39004,0,0,deny,66,66,0,1,0,1,0
64379,37965,0,0,deny,66,66,0,1,0,1,0
52535,445,0,0,drop,70,70,0,1,0,1,0
55986,26467,0,0,deny,62,62,0,1,0,1,0
59396,443,16679,443,allow,5801,1995,3806,19,16,10,9
34429,443,39079,443,allow,1701,1048,653,15,38,8,7
50582,80,50582,80,allow,6647,4891,1756,23,21,13,10
59378,50584,0,0,deny,62,62,0,1,0,1,0
57629,443,51109,443,allow,14555,5048,9507,82,134,33,49
62037,445,0,0,drop,70,70,0,1,0,1,0
56438,445,0,0,drop,70,70,0,1,0,1,0
52573,80,52573,80,allow,3487,696,2791,13,142,6,7
61637,53,32273,53,allow,82,82,0,2,31,2,0
42298,40032,22903,40032,allow,720,549,171,4,30,2,2
43323,1,0,0,deny,62,62,0,1,0,1,0
62820,53,62820,53,allow,237,91,146,2,33,1,1
50719,445,0,0,deny,66,66,0,1,0,1,0
54926,6789,33904,6789,allow,124239,48650,75589,1342,84,628,714
58567,445,0,0,drop,66,66,0,1,0,1,0
49685,443,41646,443,allow,8435,1687,6748,30,76,14,16
55358,445,0,0,drop,70,70,0,1,0,1,0
9212,51505,0,0,deny,62,62,0,1,0,1,0
63938,26204,5698,26204,allow,66,66,0,2,7,2,0
61402,445,0,0,drop,66,66,0,1,0,1,0
51824,80,16784,80,allow,15487,8701,6786,29,44,17,12
49355,53,6777,53,allow,168,86,82,2,29,1,1
60270,80,22290,80,allow,1528,946,582,11,149,6,5
58751,51221,0,0,deny,62,62,0,1,0,1,0
57211,443,58131,443,allow,25881,12394,13487,221,579,105,116
61079,445,0,0,drop,66,66,0,1,0,1,0
49881,53,28896,53,allow,213,102,111,2,30,1,1
64929,53,59059,53,allow,168,86,82,2,30,1,1
26900,27017,57216,27017,allow,422,164,258,6,30,3,3
64561,53,17308,53,allow,461,91,370,4,60,2,2
58015,445,0,0,drop,70,70,0,1,0,1,0
6546,37965,0,0,deny,62,62,0,1,0,1,0
50470,61463,0,0,deny,86,86,0,1,0,1,0
50040,53,5250,53,allow,193,102,91,2,30,1,1
26900,27017,3690,27017,allow,422,164,258,6,30,3,3
43129,20220,0,0,deny,62,62,0,1,0,1,0
55548,53,39542,53,allow,197,102,95,2,35,1,1
15403,51505,0,0,deny,66,66,0,1,0,1,0
44211,443,12188,443,allow,6263,1804,4459,21,361,11,10
61680,443,50542,443,allow,12015,3771,8244,41,18,23,18
65400,53,61482,53,allow,211,102,109,2,30,1,1
59523,37965,0,0,deny,62,62,0,1,0,1,0
62486,53,59489,53,allow,102,102,0,1,30,1,0
62859,35440,0,0,deny,66,66,0,1,0,1,0
51591,80,40282,80,allow,12683,8567,4116,53,271,33,20
59739,443,20531,443,allow,304,86,218,2,30,1,1
48627,443,55025,443,allow,638,70,568,10,207,2,8
10007,40005,19403,40005,allow,148,86,62,2,31,1,1
55722,53,10365,53,allow,229,110,119,2,30,1,1
58127,445,0,0,drop,66,66,0,1,0,1,0
57152,53,2032,53,allow,183,94,89,2,30,1,1
32554,34729,0,0,deny,62,62,0,1,0,1,0
57057,445,0,0,drop,70,70,0,1,0,1,0
49418,32036,34122,32036,allow,243,78,165,2,30,1,1
55722,26192,12187,26192,allow,70,70,0,2,8,2,0
56118,445,0,0,drop,66,66,0,1,0,1,0
8432,23,8432,23,allow,130,66,64,2,5,1,1
64126,53,25754,53,allow,255,102,153,2,30,1,1
57400,445,0,0,drop,66,66,0,1,0,1,0
65118,53,14399,53,allow,539,91,448,4,43,2,2
49962,53,58375,53,allow,184,94,90,2,31,1,1
56878,53,41614,53,allow,168,86,82,2,30,1,1
34170,80,4419,80,allow,2865,2000,865,12,16,7,5
7482,57470,0,0,deny,66,66,0,1,0,1,0
57737,445,0,0,drop,66,66,0,1,0,1,0
49431,53,23067,53,allow,353,94,259,2,30,1,1
51272,12210,15332,12210,allow,70,70,0,1,5,1,0
56382,53,19333,53,allow,190,97,93,2,31,1,1
11317,61248,0,0,reset-both,143,143,0,1,0,1,0
57366,53,60542,53,allow,458,188,270,6,31,3,3
60875,443,9147,443,allow,45373,35377,9996,88,72,48,40
55788,445,0,0,drop,70,70,0,1,0,1,0
60374,57470,0,0,deny,62,62,0,1,0,1,0
49926,53,63439,53,allow,180,94,86,2,30,1,1
59326,57470,0,0,deny,74,74,0,1,0,1,0
60502,443,31971,443,allow,416,210,206,7,28,4,3
56689,443,17106,443,allow,4857,3938,919,18,81,11,7
41756,56205,0,0,deny,62,62,0,1,0,1,0
39422,80,48610,80,allow,1057,683,374,10,15,6,4
41447,64147,0,0,deny,62,62,0,1,0,1,0
26324,30188,0,0,deny,62,62,0,1,0,1,0
49823,53,45548,53,allow,202,103,99,2,31,1,1
55004,443,44724,443,allow,7960,2219,5741,27,35,16,11
49456,53,27659,53,allow,360,110,250,2,29,1,1
62914,11392,0,0,deny,146,146,0,1,0,1,0
58912,11392,0,0,deny,62,62,0,1,0,1,0
59714,445,0,0,drop,66,66,0,1,0,1,0
51926,58664,64074,58664,allow,70,70,0,1,5,1,0
58338,3362,0,0,deny,60,60,0,1,0,1,0
56625,443,54912,443,allow,6734,2065,4669,21,16,11,10
55933,53,17036,53,allow,212,102,110,2,30,1,1
49332,53,40502,53,allow,281,98,183,4,57,2,2
49286,53,14433,53,allow,184,94,90,2,30,1,1
30783,51505,0,0,deny,62,62,0,1,0,1,0
56255,44847,0,0,deny,62,62,0,1,0,1,0
56216,53,5035,53,allow,170,87,83,2,31,1,1
51445,445,0,0,drop,66,66,0,1,0,1,0
48229,53,48229,53,allow,213,87,126,2,31,1,1
51705,22114,0,0,deny,66,66,0,1,0,1,0
27947,26467,0,0,deny,66,66,0,1,0,1,0
50671,445,0,0,drop,66,66,0,1,0,1,0
2636,11392,0,0,deny,62,62,0,1,0,1,0
18333,53,18333,53,allow,215,98,117,2,30,1,1
57891,80,37829,80,allow,6518,1210,5308,15,24,8,7
50382,443,9728,443,allow,10423,2542,7881,48,20,24,24
64780,53,37698,53,allow,627,224,403,6,56,3,3
49907,53,52196,53,allow,199,102,97,2,30,1,1
50327,1433,0,0,deny,60,60,0,1,0,1,0
53256,443,33969,443,allow,6181,1040,5141,22,65,11,11
64456,53,28818,53,allow,341,110,231,2,29,1,1
55215,445,0,0,drop,66,66,0,1,0,1,0
22574,44847,0,0,deny,62,62,0,1,0,1,0
63797,445,0,0,drop,70,70,0,1,0,1,0
62049,443,63135,443,allow,9526,1375,8151,24,125,12,12
49218,443,48762,443,allow,8929,3316,5613,38,255,18,20
65499,53,27799,53,allow,167,86,81,2,30,1,1
65050,53,2914,53,allow,264,102,162,2,30,1,1
64090,445,0,0,drop,70,70,0,1,0,1,0
29719,22114,0,0,deny,146,146,0,1,0,1,0
60936,445,0,0,drop,70,70,0,1,0,1,0
58805,53,42120,53,allow,237,86,151,2,30,1,1
64037,18592,23660,18592,allow,66,66,0,2,7,2,0
7000,23117,0,0,deny,66,66,0,1,0,1,0
64144,53,48969,53,allow,186,95,91,2,30,1,1
15854,50584,0,0,deny,62,62,0,1,0,1,0
45743,8765,60687,8765,allow,336,150,186,6,89,3,3
27005,27016,11664,27016,allow,902,126,776,2,30,1,1
13840,37965,0,0,deny,146,146,0,1,0,1,0
43108,443,38121,443,allow,7578,2358,5220,18,121,8,10
60633,445,0,0,drop,66,66,0,1,0,1,0
58762,443,39294,443,allow,318,192,126,6,25,4,2
51613,443,47721,443,allow,5052,2873,2179,26,15,14,12
38365,15000,43140,15000,allow,130,70,60,2,6,1,1
56663,53,55920,53,allow,181,94,87,2,30,1,1
55761,53,38695,53,allow,168,78,90,2,30,1,1
64074,53,54669,53,allow,209,110,99,2,30,1,1
0,0,0,0,deny,98,98,0,1,0,1,0
56621,50584,0,0,deny,62,62,0,1,0,1,0
61589,21247,0,0,deny,62,62,0,1,0,1,0
52184,443,13267,443,allow,13902,3253,10649,26,135,14,12
58481,53,42506,53,allow,290,110,180,2,30,1,1
5588,5588,0,0,allow,3562,1936,1626,48,193,24,24
63987,58476,60558,58476,allow,504,382,122,8,16,6,2
49459,53,24594,53,allow,198,101,97,2,30,1,1
64004,53,17770,53,allow,247,94,153,2,30,1,1
46492,443,13641,443,allow,11163,3642,7521,25,30,14,11
59477,36829,0,0,deny,66,66,0,1,0,1,0
53835,7000,53835,7000,allow,2099,676,1423,13,15,7,6
65117,53,17216,53,allow,198,102,96,2,30,1,1
60248,46776,0,0,deny,66,66,0,1,0,1,0
41295,443,9928,443,allow,1482,988,494,12,26,7,5
64885,53,64870,53,allow,753,93,660,2,31,1,1
42898,43890,0,0,deny,62,62,0,1,0,1,0
49534,53,40703,53,allow,193,102,91,2,29,1,1
51841,21960,6708,21960,allow,136,136,0,3,14,3,0
55026,53,50435,53,allow,177,94,83,2,30,1,1
64249,53,29634,53,allow,178,91,87,2,30,1,1
56721,445,0,0,drop,70,70,0,1,0,1,0
64580,53,13673,53,allow,199,102,97,2,30,1,1
26081,53,34120,53,allow,75510,75228,282,904,90,902,2
56657,443,53403,443,allow,8059,2039,6020,20,15,11,9
31021,35440,0,0,deny,146,146,0,1,0,1,0
56072,445,0,0,drop,70,70,0,1,0,1,0
56658,53,42222,53,allow,177,94,83,2,29,1,1
9202,80,37636,80,allow,2949,546,2403,11,25,6,5
64586,50584,0,0,deny,146,146,0,1,0,1,0
60948,445,0,0,drop,70,70,0,1,0,1,0
53105,53,53105,53,allow,216,90,126,2,30,1,1
50265,54145,30228,54145,allow,858,858,0,14,1200,14,0
50979,445,0,0,drop,70,70,0,1,0,1,0
52839,443,27104,443,allow,11808,5409,6399,73,123,33,40
52974,445,0,0,drop,70,70,0,1,0,1,0
60955,443,4042,443,allow,40105,2847,37258,61,17,28,33
49851,53,9637,53,allow,166,86,80,2,29,1,1
44256,3389,44256,3389,allow,4145,1976,2169,22,18,13,9
52352,445,0,0,drop,70,70,0,1,0,1,0
15341,23,0,0,deny,60,60,0,1,0,1,0
50930,443,54294,443,allow,134,60,74,3,10,2,1
62353,80,60521,80,allow,2895,771,2124,12,24,6,6
15403,51505,0,0,deny,66,66,0,1,0,1,0
64679,53,32723,53,allow,328,88,240,4,32,2,2
64448,53,46885,53,allow,353,92,261,4,38,2,2
46093,32661,0,0,deny,74,74,0,1,0,1,0
37097,80,49884,80,allow,1114,534,580,12,15,7,5
55492,80,58922,80,allow,164902,9835,155067,227,32,114,113
56273,53,48350,53,allow,197,102,95,2,33,1,1
49750,445,0,0,drop,66,66,0,1,0,1,0
7619,50584,0,0,deny,62,62,0,1,0,1,0
55094,445,0,0,drop,66,66,0,1,0,1,0
56086,53,3627,53,allow,172,94,78,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
57409,443,54706,443,allow,1054,567,487,10,15,6,4
13963,50584,0,0,deny,62,62,0,1,0,1,0
55207,443,50638,443,allow,1803,1029,774,16,185,9,7
60771,58414,0,0,deny,66,66,0,1,0,1,0
55893,45711,0,0,deny,78,78,0,1,0,1,0
57150,53,55226,53,allow,164,84,80,2,30,1,1
61503,443,25661,443,allow,182448,3931,178517,161,26,36,125
49380,21247,0,0,deny,66,66,0,1,0,1,0
13985,34159,0,0,deny,66,66,0,1,0,1,0
57344,445,0,0,drop,70,70,0,1,0,1,0
32974,37965,0,0,deny,66,66,0,1,0,1,0
56620,53,63507,53,allow,216,110,106,2,30,1,1
1373,22114,0,0,deny,66,66,0,1,0,1,0
53971,50265,0,0,deny,62,62,0,1,0,1,0
36663,22114,0,0,deny,62,62,0,1,0,1,0
58039,445,0,0,drop,66,66,0,1,0,1,0
53089,24211,0,0,deny,66,66,0,1,0,1,0
55227,53,7352,53,allow,183,102,81,2,30,1,1
51817,54601,57265,54601,allow,316,136,180,6,7,3,3
49418,27017,11133,27017,allow,247,78,169,2,30,1,1
56542,53,15813,53,allow,183,94,89,2,30,1,1
63963,53,20929,53,allow,262,86,176,4,46,2,2
52866,443,59183,443,allow,3101,801,2300,13,136,6,7
64432,53,45233,53,allow,482,188,294,6,44,3,3
27005,28315,51531,28315,allow,875,126,749,2,30,1,1
53741,445,0,0,drop,70,70,0,1,0,1,0
41339,443,20728,443,allow,7450,1203,6247,22,16,12,10
50126,23117,0,0,deny,62,62,0,1,0,1,0
6881,45711,0,0,deny,100,100,0,1,0,1,0
34873,443,26122,443,allow,236097,12185,223912,307,32,125,182
64024,57470,0,0,deny,62,62,0,1,0,1,0
56999,25174,0,0,deny,62,62,0,1,0,1,0
3381,44847,0,0,deny,78,78,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
25031,25174,0,0,deny,62,62,0,1,0,1,0
55533,53,30263,53,allow,816,97,719,2,31,1,1
51282,443,3652,443,allow,4933,2248,2685,14,135,7,7
58318,15503,0,0,deny,66,66,0,1,0,1,0
56992,53,30426,53,allow,355,102,253,2,30,1,1
49885,443,30250,443,allow,4626083,113708,4512375,4382,213,1198,3184
64454,445,0,0,drop,70,70,0,1,0,1,0
51083,445,0,0,drop,70,70,0,1,0,1,0
55013,53,27966,53,allow,198,102,96,2,30,1,1
55865,64147,0,0,deny,66,66,0,1,0,1,0
45122,15000,56634,15000,allow,130,70,60,2,5,1,1
52014,443,52014,443,allow,16507,6060,10447,32,49,16,16
51950,17499,15514,17499,allow,70,70,0,2,8,2,0
40326,443,22959,443,allow,7937,3883,4054,65,4602,25,40
27005,33111,34326,33111,allow,895,126,769,2,30,1,1
50182,443,53780,443,allow,6349,1071,5278,18,42,10,8
58972,57866,0,0,deny,66,66,0,1,0,1,0
49948,53,46968,53,allow,177,94,83,2,30,1,1
65485,53,34553,53,allow,184,94,90,2,31,1,1
49635,53,17449,53,allow,210,110,100,2,30,1,1
49921,53,27368,53,allow,214,110,104,2,30,1,1
64739,53,44159,53,allow,172,88,84,2,30,1,1
56760,443,12477,443,allow,8006,1986,6020,20,15,11,9
65478,445,0,0,drop,66,66,0,1,0,1,0
50713,57470,0,0,deny,66,66,0,1,0,1,0
63547,37965,0,0,deny,66,66,0,1,0,1,0
28878,51505,0,0,deny,62,62,0,1,0,1,0
65261,53,13380,53,allow,168,86,82,2,30,1,1
49474,7000,49474,7000,allow,3100,783,2317,14,15,7,7
65240,53,35636,53,allow,755,102,653,2,30,1,1
56986,53,34763,53,allow,259,87,172,4,36,2,2
27988,40034,46189,40034,allow,141,79,62,2,31,1,1
56808,54393,51587,54393,allow,70,70,0,2,8,2,0
49283,445,0,0,drop,70,70,0,1,0,1,0
53921,443,59413,443,allow,499,425,74,4,0,3,1
59430,50584,0,0,deny,66,66,0,1,0,1,0
63341,445,0,0,drop,66,66,0,1,0,1,0
59844,80,25773,80,allow,397391,8624,388767,380,49,118,262
65061,53,34099,53,allow,297,101,196,4,31,2,2
54085,443,49010,443,allow,4128,1929,2199,38,48,21,17
57114,445,0,0,drop,70,70,0,1,0,1,0
50446,443,25780,443,allow,5471,2089,3382,17,121,8,9
55261,445,0,0,drop,70,70,0,1,0,1,0
37632,443,56701,443,allow,11338,2980,8358,31,46,18,13
49420,53,47944,53,allow,183,94,89,2,30,1,1
56433,53,33860,53,allow,210,110,100,2,29,1,1
53718,443,3459,443,allow,499,425,74,4,0,3,1
49486,443,60567,443,allow,4160,1015,3145,16,28,8,8
49266,53,16843,53,allow,199,102,97,2,30,1,1
52160,443,34670,443,allow,6679,3424,3255,19,138,10,9
51946,443,39002,443,allow,8670,1805,6865,28,26,15,13
38872,443,38872,443,allow,4480,1573,2907,19,29,11,8
53055,443,19489,443,allow,17225,7769,9456,71,91,34,37
50282,443,7706,443,allow,24856,2858,21998,57,100,30,27
55310,445,0,0,drop,70,70,0,1,0,1,0
31683,35440,0,0,deny,62,62,0,1,0,1,0
58311,443,32362,443,allow,6128,1394,4734,24,146,10,14
49215,52611,46200,52611,allow,70,70,0,2,8,2,0
39537,80,22901,80,allow,903,482,421,10,360,5,5
63695,445,0,0,drop,66,66,0,1,0,1,0
51096,63710,0,0,deny,66,66,0,1,0,1,0
64181,53,17159,53,allow,194,102,92,2,31,1,1
39540,37965,0,0,deny,66,66,0,1,0,1,0
51197,57470,0,0,deny,66,66,0,1,0,1,0
58116,445,0,0,drop,70,70,0,1,0,1,0
57256,445,0,0,drop,70,70,0,1,0,1,0
56442,11392,0,0,deny,66,66,0,1,0,1,0
9659,81,0,0,deny,60,60,0,1,0,1,0
62569,44847,0,0,deny,66,66,0,1,0,1,0
49368,443,7264,443,allow,9482,4710,4772,19,17,11,8
1044,23,0,0,deny,60,60,0,1,0,1,0
23936,35440,0,0,deny,62,62,0,1,0,1,0
63342,53,0,0,deny,72,72,0,1,0,1,0
49359,443,29384,443,allow,6261,1362,4899,22,15,12,10
57284,445,0,0,drop,66,66,0,1,0,1,0
50987,80,34293,80,allow,8047,2291,5756,22,19,13,9
51904,445,0,0,drop,70,70,0,1,0,1,0
57470,32177,25835,32177,allow,480,149,331,2,1200,1,1
56758,53,35324,53,allow,173,94,79,2,31,1,1
1024,25174,0,0,deny,146,146,0,1,0,1,0
54563,445,0,0,drop,70,70,0,1,0,1,0
1931,53,26121,53,allow,210,78,132,2,30,1,1
65515,53,35838,53,allow,718,94,624,2,30,1,1
55579,53,14828,53,allow,172,88,84,2,30,1,1
52712,443,61572,443,allow,348281,20002,328279,401,350,153,248
58715,57470,0,0,deny,66,66,0,1,0,1,0
64355,53,3739,53,allow,213,102,111,2,30,1,1
65379,22114,0,0,deny,66,66,0,1,0,1,0
64811,53,57822,53,allow,314,97,217,4,47,2,2
49474,445,0,0,drop,70,70,0,1,0,1,0
56990,80,57120,80,allow,214,140,74,4,35,3,1
52969,44847,0,0,deny,66,66,0,1,0,1,0
63848,443,19599,443,allow,3182,1568,1614,8,120,4,4
56266,53,40991,53,allow,166,86,80,2,31,1,1
49290,53,29478,53,allow,184,94,90,2,30,1,1
49615,445,0,0,drop,66,66,0,1,0,1,0
56879,53,15562,53,allow,744,95,649,2,30,1,1
20133,2767,0,0,deny,62,62,0,1,0,1,0
26821,57866,0,0,deny,62,62,0,1,0,1,0
57608,445,0,0,drop,70,70,0,1,0,1,0
55935,445,0,0,drop,70,70,0,1,0,1,0
3529,25773,0,0,reset-both,143,143,0,1,0,1,0
63868,445,0,0,drop,70,70,0,1,0,1,0
65529,53,50654,53,allow,821,102,719,2,30,1,1
65219,445,0,0,drop,70,70,0,1,0,1,0
54835,443,32514,443,allow,15578,7071,8507,69,140,33,36
56986,53,24262,53,allow,170,87,83,2,30,1,1
22592,443,22592,443,allow,29021,6752,22269,48,30,29,19
38710,443,50238,443,allow,89931,3417,86514,94,15,30,64
56343,53,26546,53,allow,170,87,83,2,30,1,1
56653,22114,0,0,deny,66,66,0,1,0,1,0
40544,53,0,0,allow,82,82,0,1,30,1,0
59486,445,0,0,drop,70,70,0,1,0,1,0
54061,445,0,0,drop,66,66,0,1,0,1,0
34413,443,27966,443,allow,8107,2200,5907,34,255,16,18
54998,53,11974,53,allow,179,94,85,2,30,1,1
49824,25174,0,0,deny,146,146,0,1,0,1,0
27005,27207,59346,27207,allow,875,126,749,2,29,1,1
5664,36237,0,0,deny,62,62,0,1,0,1,0
51523,443,27460,443,allow,4045,765,3280,11,45,5,6
51266,16103,3760,16103,allow,70,70,0,2,8,2,0
10079,443,27678,443,allow,7122,1766,5356,27,331,14,13
51106,80,9259,80,allow,9767,6194,3573,40,47,21,19
55642,53,4187,53,allow,711,87,624,2,30,1,1
52860,445,0,0,drop,70,70,0,1,0,1,0
3169,22114,0,0,deny,62,62,0,1,0,1,0
53434,53,34860,53,allow,87,87,0,2,31,2,0
49459,53,33594,53,allow,199,102,97,2,30,1,1
57067,53,11101,53,allow,252,102,150,2,30,1,1
63984,445,0,0,drop,70,70,0,1,0,1,0
