Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
54786,445,0,0,70,70,0,1,0,1,0
64597,445,0,0,70,70,0,1,0,1,0
59357,445,0,0,68,68,0,1,0,1,0
58317,445,0,0,68,68,0,1,0,1,0
55571,445,0,0,70,70,0,1,0,1,0
59571,445,0,0,70,70,0,1,0,1,0
63212,445,0,0,68,68,0,1,0,1,0
58632,445,0,0,70,70,0,1,0,1,0
64193,445,0,0,69,69,0,1,0,1,0
65193,445,0,0,66,66,0,1,0,1,0
61144,445,0,0,70,70,0,1,0,1,0
59664,445,0,0,66,66,0,1,0,1,0
55491,445,0,0,70,70,0,1,0,1,0
52591,445,0,0,70,70,0,1,0,1,0
59296,445,0,0,70,70,0,1,0,1,0
55250,445,0,0,70,70,0,1,0,1,0
49493,445,0,0,70,70,0,1,0,1,0
60530,445,0,0,70,70,0,1,0,1,0
61113,445,0,0,70,70,0,1,0,1,0
58504,445,0,0,70,70,0,1,0,1,0
65269,445,0,0,70,70,0,1,0,1,0
50946,445,0,0,70,70,0,1,0,1,0
61865,445,0,0,67,67,0,1,0,1,0
64976,445,0,0,70,70,0,1,0,1,0
64006,445,0,0,70,70,0,1,0,1,0
60050,445,0,0,66,66,0,1,0,1,0
52508,445,0,0,66,66,0,1,0,1,0
51806,445,0,0,70,70,0,1,0,1,0
59286,445,0,0,70,70,0,1,0,1,0
53654,445,0,0,70,70,0,1,0,1,0
64632,445,0,0,66,66,0,1,0,1,0
49320,445,0,0,70,70,0,1,0,1,0
52404,445,0,0,66,66,0,1,0,1,0
53763,445,0,0,70,70,0,1,0,1,0
60303,445,0,0,67,67,0,1,0,1,0
55631,445,0,0,66,66,0,1,0,1,0
64289,445,0,0,66,66,0,1,0,1,0
56556,445,0,0,69,69,0,1,0,1,0
63130,445,0,0,66,66,0,1,0,1,0
64362,445,0,0,67,67,0,1,0,1,0
55288,445,0,0,70,70,0,1,0,1,0
64811,445,0,0,67,67,0,1,0,1,0
63474,445,0,0,70,70,0,1,0,1,0
49773,445,0,0,68,68,0,1,0,1,0
62301,445,0,0,70,70,0,1,0,1,0
59344,445,0,0,70,70,0,1,0,1,0
55726,445,0,0,68,68,0,1,0,1,0
64999,445,0,0,66,66,0,1,0,1,0
58441,445,0,0,66,66,0,1,0,1,0
63700,445,0,0,70,70,0,1,0,1,0
56968,445,0,0,66,66,0,1,0,1,0
55602,445,0,0,66,66,0,1,0,1,0
58966,445,0,0,70,70,0,1,0,1,0
63843,445,0,0,66,66,0,1,0,1,0
62060,445,0,0,70,70,0,1,0,1,0
57831,445,0,0,70,70,0,1,0,1,0
57072,445,0,0,68,68,0,1,0,1,0
50338,445,0,0,70,70,0,1,0,1,0
52021,445,0,0,66,66,0,1,0,1,0
55779,445,0,0,70,70,0,1,0,1,0
59997,445,0,0,70,70,0,1,0,1,0
55723,445,0,0,70,70,0,1,0,1,0
58933,445,0,0,70,70,0,1,0,1,0
60515,445,0,0,70,70,0,1,0,1,0
56716,445,0,0,70,70,0,1,0,1,0
53751,445,0,0,66,66,0,1,0,1,0
60359,445,0,0,66,66,0,1,0,1,0
55683,445,0,0,70,70,0,1,0,1,0
53077,445,0,0,70,70,0,1,0,1,0
53880,445,0,0,66,66,0,1,0,1,0
56877,445,0,0,70,70,0,1,0,1,0
50419,445,0,0,66,66,0,1,0,1,0
55244,445,0,0,70,70,0,1,0,1,0
57944,445,0,0,70,70,0,1,0,1,0
55591,445,0,0,70,70,0,1,0,1,0
49903,445,0,0,70,70,0,1,0,1,0
60613,445,0,0,66,66,0,1,0,1,0
53279,445,0,0,69,69,0,1,0,1,0
57003,445,0,0,70,70,0,1,0,1,0
55084,445,0,0,70,70,0,1,0,1,0
59485,445,0,0,69,69,0,1,0,1,0
50019,445,0,0,70,70,0,1,0,1,0
64288,445,0,0,66,66,0,1,0,1,0
50783,445,0,0,70,70,0,1,0,1,0
54191,445,0,0,70,70,0,1,0,1,0
58409,445,0,0,70,70,0,1,0,1,0
49279,445,0,0,70,70,0,1,0,1,0
52400,445,0,0,66,66,0,1,0,1,0
57479,445,0,0,66,66,0,1,0,1,0
51115,445,0,0,66,66,0,1,0,1,0
53812,445,0,0,66,66,0,1,0,1,0
59837,445,0,0,66,66,0,1,0,1,0
52432,445,0,0,68,68,0,1,0,1,0
54775,445,0,0,70,70,0,1,0,1,0
55976,445,0,0,70,70,0,1,0,1,0
57646,445,0,0,70,70,0,1,0,1,0
64072,445,0,0,70,70,0,1,0,1,0
58009,445,0,0,68,68,0,1,0,1,0
50425,445,0,0,70,70,0,1,0,1,0
50252,445,0,0,67,67,0,1,0,1,0
53898,445,0,0,69,69,0,1,0,1,0
63041,445,0,0,70,70,0,1,0,1,0
57348,445,0,0,66,66,0,1,0,1,0
63070,445,0,0,70,70,0,1,0,1,0
56235,445,0,0,69,69,0,1,0,1,0
53494,445,0,0,67,67,0,1,0,1,0
51065,445,0,0,66,66,0,1,0,1,0
54463,445,0,0,68,68,0,1,0,1,0
52303,445,0,0,70,70,0,1,0,1,0
55774,445,0,0,70,70,0,1,0,1,0
54320,445,0,0,66,66,0,1,0,1,0
54162,445,0,0,69,69,0,1,0,1,0
58007,445,0,0,67,67,0,1,0,1,0
53771,445,0,0,67,67,0,1,0,1,0
57001,445,0,0,70,70,0,1,0,1,0
55542,445,0,0,66,66,0,1,0,1,0
49883,445,0,0,70,70,0,1,0,1,0
63688,445,0,0,70,70,0,1,0,1,0
54113,445,0,0,70,70,0,1,0,1,0
58312,445,0,0,70,70,0,1,0,1,0
52417,445,0,0,66,66,0,1,0,1,0
63763,445,0,0,70,70,0,1,0,1,0
63084,445,0,0,70,70,0,1,0,1,0
56834,445,0,0,70,70,0,1,0,1,0
56753,445,0,0,66,66,0,1,0,1,0
62358,445,0,0,70,70,0,1,0,1,0
55673,445,0,0,66,66,0,1,0,1,0
61591,445,0,0,70,70,0,1,0,1,0
54047,445,0,0,67,67,0,1,0,1,0
61466,445,0,0,70,70,0,1,0,1,0
61387,445,0,0,66,66,0,1,0,1,0
53654,445,0,0,66,66,0,1,0,1,0
61497,445,0,0,70,70,0,1,0,1,0
62358,445,0,0,69,69,0,1,0,1,0
60152,445,0,0,69,69,0,1,0,1,0
57493,445,0,0,70,70,0,1,0,1,0
57672,445,0,0,70,70,0,1,0,1,0
55743,445,0,0,70,70,0,1,0,1,0
54585,445,0,0,66,66,0,1,0,1,0
60090,445,0,0,70,70,0,1,0,1,0
56016,445,0,0,68,68,0,1,0,1,0
60140,445,0,0,70,70,0,1,0,1,0
58542,445,0,0,70,70,0,1,0,1,0
52135,445,0,0,70,70,0,1,0,1,0
60714,445,0,0,68,68,0,1,0,1,0
59088,445,0,0,69,69,0,1,0,1,0
60756,445,0,0,66,66,0,1,0,1,0
61927,445,0,0,67,67,0,1,0,1,0
63730,445,0,0,67,67,0,1,0,1,0
63668,445,0,0,70,70,0,1,0,1,0
50848,445,0,0,66,66,0,1,0,1,0
53942,445,0,0,66,66,0,1,0,1,0
60569,445,0,0,70,70,0,1,0,1,0
65071,445,0,0,70,70,0,1,0,1,0
61703,445,0,0,66,66,0,1,0,1,0
50652,445,0,0,70,70,0,1,0,1,0
64973,445,0,0,70,70,0,1,0,1,0
55673,445,0,0,66,66,0,1,0,1,0
49265,445,0,0,67,67,0,1,0,1,0
63904,445,0,0,66,66,0,1,0,1,0
62071,445,0,0,70,70,0,1,0,1,0
64729,445,0,0,68,68,0,1,0,1,0
57922,445,0,0,70,70,0,1,0,1,0
55572,445,0,0,66,66,0,1,0,1,0
52394,445,0,0,70,70,0,1,0,1,0
63597,445,0,0,70,70,0,1,0,1,0
56304,445,0,0,66,66,0,1,0,1,0
53484,445,0,0,68,68,0,1,0,1,0
58458,445,0,0,70,70,0,1,0,1,0
56837,445,0,0,66,66,0,1,0,1,0
65340,445,0,0,70,70,0,1,0,1,0
59691,445,0,0,67,67,0,1,0,1,0
60270,445,0,0,70,70,0,1,0,1,0
64305,445,0,0,70,70,0,1,0,1,0
50484,445,0,0,66,66,0,1,0,1,0
51526,445,0,0,67,67,0,1,0,1,0
60097,445,0,0,70,70,0,1,0,1,0
52702,445,0,0,70,70,0,1,0,1,0
50722,445,0,0,66,66,0,1,0,1,0
59100,445,0,0,70,70,0,1,0,1,0
64679,445,0,0,66,66,0,1,0,1,0
57376,445,0,0,68,68,0,1,0,1,0
57944,445,0,0,70,70,0,1,0,1,0
49510,445,0,0,66,66,0,1,0,1,0
64076,445,0,0,70,70,0,1,0,1,0
55085,445,0,0,70,70,0,1,0,1,0
53031,445,0,0,66,66,0,1,0,1,0
50613,445,0,0,70,70,0,1,0,1,0
56060,445,0,0,70,70,0,1,0,1,0
55008,445,0,0,70,70,0,1,0,1,0
54177,445,0,0,70,70,0,1,0,1,0
64312,445,0,0,66,66,0,1,0,1,0
54347,445,0,0,66,66,0,1,0,1,0
64165,445,0,0,70,70,0,1,0,1,0
54570,445,0,0,66,66,0,1,0,1,0
50867,445,0,0,70,70,0,1,0,1,0
56487,445,0,0,70,70,0,1,0,1,0
64632,445,0,0,66,66,0,1,0,1,0
65481,445,0,0,69,69,0,1,0,1,0
60503,445,0,0,68,68,0,1,0,1,0
63498,445,0,0,66,66,0,1,0,1,0
56962,445,0,0,66,66,0,1,0,1,0
62775,445,0,0,70,70,0,1,0,1,0
58090,445,0,0,70,70,0,1,0,1,0
51584,445,0,0,70,70,0,1,0,1,0
50298,445,0,0,70,70,0,1,0,1,0
51283,445,0,0,70,70,0,1,0,1,0
58989,445,0,0,68,68,0,1,0,1,0
51635,445,0,0,66,66,0,1,0,1,0
59403,445,0,0,66,66,0,1,0,1,0
53614,445,0,0,70,70,0,1,0,1,0
59622,445,0,0,70,70,0,1,0,1,0
50079,445,0,0,68,68,0,1,0,1,0
61107,445,0,0,69,69,0,1,0,1,0
60629,445,0,0,66,66,0,1,0,1,0
61015,445,0,0,67,67,0,1,0,1,0
50738,445,0,0,66,66,0,1,0,1,0
53875,445,0,0,70,70,0,1,0,1,0
54926,445,0,0,69,69,0,1,0,1,0
64026,445,0,0,70,70,0,1,0,1,0
50475,445,0,0,68,68,0,1,0,1,0
58677,445,0,0,70,70,0,1,0,1,0
56255,445,0,0,70,70,0,1,0,1,0
64618,445,0,0,66,66,0,1,0,1,0
50865,445,0,0,66,66,0,1,0,1,0
63437,445,0,0,69,69,0,1,0,1,0
62169,445,0,0,70,70,0,1,0,1,0
51293,445,0,0,70,70,0,1,0,1,0
57908,445,0,0,67,67,0,1,0,1,0
55567,445,0,0,70,70,0,1,0,1,0
62980,445,0,0,70,70,0,1,0,1,0
60752,445,0,0,70,70,0,1,0,1,0
50283,445,0,0,66,66,0,1,0,1,0
61158,445,0,0,70,70,0,1,0,1,0
54264,445,0,0,70,70,0,1,0,1,0
62945,445,0,0,69,69,0,1,0,1,0
56471,445,0,0,66,66,0,1,0,1,0
52894,445,0,0,66,66,0,1,0,1,0
55739,445,0,0,66,66,0,1,0,1,0
55216,445,0,0,68,68,0,1,0,1,0
52307,445,0,0,70,70,0,1,0,1,0
64394,445,0,0,70,70,0,1,0,1,0
64583,445,0,0,69,69,0,1,0,1,0
50547,445,0,0,66,66,0,1,0,1,0
62876,445,0,0,69,69,0,1,0,1,0
50665,445,0,0,67,67,0,1,0,1,0
56169,445,0,0,70,70,0,1,0,1,0
51957,445,0,0,66,66,0,1,0,1,0
62171,445,0,0,70,70,0,1,0,1,0
54005,445,0,0,70,70,0,1,0,1,0
53372,445,0,0,66,66,0,1,0,1,0
49401,445,0,0,66,66,0,1,0,1,0
58479,445,0,0,70,70,0,1,0,1,0
60695,445,0,0,66,66,0,1,0,1,0
59017,445,0,0,66,66,0,1,0,1,0
49538,445,0,0,70,70,0,1,0,1,0
50265,445,0,0,70,70,0,1,0,1,0
62993,445,0,0,70,70,0,1,0,1,0
61097,445,0,0,66,66,0,1,0,1,0
61754,445,0,0,70,70,0,1,0,1,0
56474,445,0,0,69,69,0,1,0,1,0
57607,445,0,0,66,66,0,1,0,1,0
53653,445,0,0,68,68,0,1,0,1,0
63538,445,0,0,70,70,0,1,0,1,0
53652,445,0,0,67,67,0,1,0,1,0
64658,445,0,0,66,66,0,1,0,1,0
64373,445,0,0,70,70,0,1,0,1,0
61511,445,0,0,70,70,0,1,0,1,0
56619,445,0,0,70,70,0,1,0,1,0
64556,445,0,0,70,70,0,1,0,1,0
52076,445,0,0,70,70,0,1,0,1,0
63825,445,0,0,66,66,0,1,0,1,0
51502,445,0,0,66,66,0,1,0,1,0
56074,445,0,0,70,70,0,1,0,1,0
65420,445,0,0,66,66,0,1,0,1,0
63983,445,0,0,70,70,0,1,0,1,0
58933,445,0,0,66,66,0,1,0,1,0
59054,445,0,0,70,70,0,1,0,1,0
57750,445,0,0,70,70,0,1,0,1,0
65309,445,0,0,70,70,0,1,0,1,0
62153,445,0,0,66,66,0,1,0,1,0
63302,445,0,0,70,70,0,1,0,1,0
57186,445,0,0,70,70,0,1,0,1,0
65325,445,0,0,68,68,0,1,0,1,0
56468,445,0,0,70,70,0,1,0,1,0
51157,445,0,0,70,70,0,1,0,1,0
60013,445,0,0,70,70,0,1,0,1,0
62147,445,0,0,70,70,0,1,0,1,0
58410,445,0,0,70,70,0,1,0,1,0
57631,445,0,0,66,66,0,1,0,1,0
57427,445,0,0,68,68,0,1,0,1,0
62906,445,0,0,70,70,0,1,0,1,0
65157,445,0,0,70,70,0,1,0,1,0
59099,445,0,0,68,68,0,1,0,1,0
63858,445,0,0,66,66,0,1,0,1,0
54329,445,0,0,67,67,0,1,0,1,0
65265,445,0,0,70,70,0,1,0,1,0
51525,445,0,0,69,69,0,1,0,1,0
64793,445,0,0,68,68,0,1,0,1,0
55727,445,0,0,68,68,0,1,0,1,0
61753,445,0,0,70,70,0,1,0,1,0
56522,445,0,0,66,66,0,1,0,1,0
49885,445,0,0,70,70,0,1,0,1,0
57964,445,0,0,70,70,0,1,0,1,0
54005,445,0,0,69,69,0,1,0,1,0
61206,445,0,0,70,70,0,1,0,1,0
56656,445,0,0,66,66,0,1,0,1,0
53103,445,0,0,70,70,0,1,0,1,0
59771,445,0,0,67,67,0,1,0,1,0
63005,445,0,0,70,70,0,1,0,1,0
62083,445,0,0,70,70,0,1,0,1,0
60967,445,0,0,70,70,0,1,0,1,0
49925,445,0,0,70,70,0,1,0,1,0
54855,445,0,0,66,66,0,1,0,1,0
56426,445,0,0,70,70,0,1,0,1,0
52600,445,0,0,66,66,0,1,0,1,0
50637,445,0,0,66,66,0,1,0,1,0
60105,445,0,0,70,70,0,1,0,1,0
62664,445,0,0,67,67,0,1,0,1,0
60174,445,0,0,66,66,0,1,0,1,0
54206,445,0,0,67,67,0,1,0,1,0
52135,445,0,0,69,69,0,1,0,1,0
55941,445,0,0,67,67,0,1,0,1,0
58035,445,0,0,70,70,0,1,0,1,0
59403,445,0,0,66,66,0,1,0,1,0
58169,445,0,0,66,66,0,1,0,1,0
63238,445,0,0,70,70,0,1,0,1,0
55290,445,0,0,66,66,0,1,0,1,0
57412,445,0,0,68,68,0,1,0,1,0
51825,445,0,0,69,69,0,1,0,1,0
59315,445,0,0,70,70,0,1,0,1,0
56972,445,0,0,70,70,0,1,0,1,0
60785,445,0,0,70,70,0,1,0,1,0
60617,445,0,0,66,66,0,1,0,1,0
64795,445,0,0,70,70,0,1,0,1,0
64414,445,0,0,70,70,0,1,0,1,0
55166,445,0,0,67,67,0,1,0,1,0
52198,445,0,0,67,67,0,1,0,1,0
65176,445,0,0,70,70,0,1,0,1,0
60618,445,0,0,67,67,0,1,0,1,0
52338,445,0,0,70,70,0,1,0,1,0
49536,445,0,0,70,70,0,1,0,1,0
57402,445,0,0,70,70,0,1,0,1,0
60205,445,0,0,66,66,0,1,0,1,0
51500,445,0,0,66,66,0,1,0,1,0
61672,445,0,0,69,69,0,1,0,1,0
51832,445,0,0,69,69,0,1,0,1,0
60858,445,0,0,68,68,0,1,0,1,0
55154,445,0,0,70,70,0,1,0,1,0
64562,445,0,0,70,70,0,1,0,1,0
64489,445,0,0,70,70,0,1,0,1,0
63644,445,0,0,70,70,0,1,0,1,0
55310,445,0,0,67,67,0,1,0,1,0
57015,445,0,0,66,66,0,1,0,1,0
52520,445,0,0,70,70,0,1,0,1,0
51797,445,0,0,70,70,0,1,0,1,0
49964,445,0,0,70,70,0,1,0,1,0
49534,445,0,0,69,69,0,1,0,1,0
54520,445,0,0,66,66,0,1,0,1,0
57216,445,0,0,70,70,0,1,0,1,0
55942,445,0,0,70,70,0,1,0,1,0
54497,445,0,0,70,70,0,1,0,1,0
59254,445,0,0,68,68,0,1,0,1,0
62215,445,0,0,67,67,0,1,0,1,0
57473,445,0,0,70,70,0,1,0,1,0
56255,445,0,0,68,68,0,1,0,1,0
50652,445,0,0,70,70,0,1,0,1,0
55938,445,0,0,66,66,0,1,0,1,0
57322,445,0,0,70,70,0,1,0,1,0
61502,445,0,0,67,67,0,1,0,1,0
59216,445,0,0,70,70,0,1,0,1,0
61959,445,0,0,66,66,0,1,0,1,0
54760,445,0,0,66,66,0,1,0,1,0
64193,445,0,0,66,66,0,1,0,1,0
49298,445,0,0,70,70,0,1,0,1,0
49300,445,0,0,70,70,0,1,0,1,0
50167,445,0,0,70,70,0,1,0,1,0
63561,445,0,0,70,70,0,1,0,1,0
65404,445,0,0,67,67,0,1,0,1,0
63132,445,0,0,70,70,0,1,0,1,0
65454,445,0,0,70,70,0,1,0,1,0
50564,445,0,0,66,66,0,1,0,1,0
63601,445,0,0,69,69,0,1,0,1,0
56453,445,0,0,66,66,0,1,0,1,0
52284,445,0,0,66,66,0,1,0,1,0
49753,445,0,0,70,70,0,1,0,1,0
53932,445,0,0,66,66,0,1,0,1,0
50352,445,0,0,66,66,0,1,0,1,0
65316,445,0,0,69,69,0,1,0,1,0
50632,445,0,0,68,68,0,1,0,1,0
60213,445,0,0,66,66,0,1,0,1,0
51489,445,0,0,70,70,0,1,0,1,0
59077,445,0,0,66,66,0,1,0,1,0
60789,445,0,0,70,70,0,1,0,1,0
50015,445,0,0,70,70,0,1,0,1,0
50073,445,0,0,70,70,0,1,0,1,0
50814,445,0,0,70,70,0,1,0,1,0
53031,445,0,0,66,66,0,1,0,1,0
63938,445,0,0,70,70,0,1,0,1,0
53491,445,0,0,70,70,0,1,0,1,0
60826,445,0,0,70,70,0,1,0,1,0
63538,445,0,0,66,66,0,1,0,1,0
61789,445,0,0,67,67,0,1,0,1,0
56327,445,0,0,70,70,0,1,0,1,0
53158,445,0,0,70,70,0,1,0,1,0
56062,445,0,0,66,66,0,1,0,1,0
58193,445,0,0,70,70,0,1,0,1,0
49391,445,0,0,68,68,0,1,0,1,0
55543,445,0,0,66,66,0,1,0,1,0
58662,445,0,0,68,68,0,1,0,1,0
56901,445,0,0,68,68,0,1,0,1,0
50727,445,0,0,67,67,0,1,0,1,0
54252,445,0,0,70,70,0,1,0,1,0
55081,445,0,0,70,70,0,1,0,1,0
52637,445,0,0,66,66,0,1,0,1,0
53378,445,0,0,70,70,0,1,0,1,0
57557,445,0,0,66,66,0,1,0,1,0
50256,445,0,0,70,70,0,1,0,1,0
50931,445,0,0,66,66,0,1,0,1,0
51057,445,0,0,66,66,0,1,0,1,0
50229,445,0,0,66,66,0,1,0,1,0
62171,445,0,0,70,70,0,1,0,1,0
56229,445,0,0,69,69,0,1,0,1,0
58232,445,0,0,69,69,0,1,0,1,0
55083,445,0,0,70,70,0,1,0,1,0
54980,445,0,0,70,70,0,1,0,1,0
49534,445,0,0,68,68,0,1,0,1,0
57031,445,0,0,70,70,0,1,0,1,0
55155,445,0,0,70,70,0,1,0,1,0
62225,445,0,0,70,70,0,1,0,1,0
61973,445,0,0,70,70,0,1,0,1,0
60215,445,0,0,70,70,0,1,0,1,0
57525,445,0,0,68,68,0,1,0,1,0
51964,445,0,0,70,70,0,1,0,1,0
63847,445,0,0,70,70,0,1,0,1,0
63014,445,0,0,70,70,0,1,0,1,0
59738,445,0,0,66,66,0,1,0,1,0
60097,445,0,0,66,66,0,1,0,1,0
57609,445,0,0,70,70,0,1,0,1,0
59959,445,0,0,70,70,0,1,0,1,0
59160,445,0,0,70,70,0,1,0,1,0
58926,445,0,0,70,70,0,1,0,1,0
64361,445,0,0,67,67,0,1,0,1,0
57886,445,0,0,70,70,0,1,0,1,0
50927,445,0,0,67,67,0,1,0,1,0
54702,445,0,0,69,69,0,1,0,1,0
53460,445,0,0,70,70,0,1,0,1,0
58270,445,0,0,67,67,0,1,0,1,0
53725,445,0,0,70,70,0,1,0,1,0
62276,445,0,0,70,70,0,1,0,1,0
60968,445,0,0,69,69,0,1,0,1,0
60970,445,0,0,70,70,0,1,0,1,0
63233,445,0,0,70,70,0,1,0,1,0
54993,445,0,0,70,70,0,1,0,1,0
55876,445,0,0,70,70,0,1,0,1,0
51524,445,0,0,69,69,0,1,0,1,0
57488,445,0,0,70,70,0,1,0,1,0
56595,445,0,0,70,70,0,1,0,1,0
54719,445,0,0,70,70,0,1,0,1,0
57448,445,0,0,70,70,0,1,0,1,0
49578,445,0,0,70,70,0,1,0,1,0
50352,445,0,0,66,66,0,1,0,1,0
51551,445,0,0,70,70,0,1,0,1,0
62620,445,0,0,66,66,0,1,0,1,0
54059,445,0,0,66,66,0,1,0,1,0
59141,445,0,0,66,66,0,1,0,1,0
49620,445,0,0,68,68,0,1,0,1,0
49302,445,0,0,67,67,0,1,0,1,0
60694,445,0,0,66,66,0,1,0,1,0
54909,445,0,0,70,70,0,1,0,1,0
63751,445,0,0,70,70,0,1,0,1,0
50435,445,0,0,66,66,0,1,0,1,0
63255,445,0,0,66,66,0,1,0,1,0
64262,445,0,0,70,70,0,1,0,1,0
53461,445,0,0,70,70,0,1,0,1,0
50990,445,0,0,66,66,0,1,0,1,0
56835,445,0,0,66,66,0,1,0,1,0
53289,445,0,0,66,66,0,1,0,1,0
58541,445,0,0,70,70,0,1,0,1,0
58218,445,0,0,70,70,0,1,0,1,0
61403,445,0,0,70,70,0,1,0,1,0
61895,445,0,0,70,70,0,1,0,1,0
61741,445,0,0,70,70,0,1,0,1,0
54972,445,0,0,67,67,0,1,0,1,0
59762,445,0,0,70,70,0,1,0,1,0
51883,445,0,0,70,70,0,1,0,1,0
58566,445,0,0,70,70,0,1,0,1,0
62978,445,0,0,70,70,0,1,0,1,0
56746,445,0,0,68,68,0,1,0,1,0
58213,445,0,0,70,70,0,1,0,1,0
49939,445,0,0,67,67,0,1,0,1,0
65392,445,0,0,66,66,0,1,0,1,0
65452,445,0,0,66,66,0,1,0,1,0
59107,445,0,0,70,70,0,1,0,1,0
61275,445,0,0,70,70,0,1,0,1,0
53818,445,0,0,68,68,0,1,0,1,0
59327,445,0,0,70,70,0,1,0,1,0
60746,445,0,0,70,70,0,1,0,1,0
53380,445,0,0,70,70,0,1,0,1,0
57045,445,0,0,66,66,0,1,0,1,0
51194,445,0,0,70,70,0,1,0,1,0
58246,445,0,0,66,66,0,1,0,1,0
49409,445,0,0,70,70,0,1,0,1,0
49506,445,0,0,70,70,0,1,0,1,0
49934,445,0,0,70,70,0,1,0,1,0
53869,445,0,0,70,70,0,1,0,1,0
62210,445,0,0,70,70,0,1,0,1,0
55549,445,0,0,66,66,0,1,0,1,0
62972,445,0,0,66,66,0,1,0,1,0
51015,445,0,0,70,70,0,1,0,1,0
50306,445,0,0,70,70,0,1,0,1,0
55433,445,0,0,68,68,0,1,0,1,0
62102,445,0,0,70,70,0,1,0,1,0
60997,445,0,0,70,70,0,1,0,1,0
58091,445,0,0,70,70,0,1,0,1,0
50096,445,0,0,66,66,0,1,0,1,0
52226,445,0,0,70,70,0,1,0,1,0
62587,445,0,0,70,70,0,1,0,1,0
54569,445,0,0,70,70,0,1,0,1,0
57040,445,0,0,70,70,0,1,0,1,0
53026,445,0,0,70,70,0,1,0,1,0
58313,445,0,0,70,70,0,1,0,1,0
64260,445,0,0,70,70,0,1,0,1,0
50785,445,0,0,70,70,0,1,0,1,0
50829,445,0,0,70,70,0,1,0,1,0
52006,445,0,0,70,70,0,1,0,1,0
53085,445,0,0,70,70,0,1,0,1,0
51087,445,0,0,70,70,0,1,0,1,0
54788,445,0,0,70,70,0,1,0,1,0
61987,445,0,0,70,70,0,1,0,1,0
65359,445,0,0,67,67,0,1,0,1,0
62788,445,0,0,70,70,0,1,0,1,0
61875,445,0,0,70,70,0,1,0,1,0
65190,445,0,0,68,68,0,1,0,1,0
58885,445,0,0,70,70,0,1,0,1,0
50516,445,0,0,70,70,0,1,0,1,0
55204,445,0,0,70,70,0,1,0,1,0
63796,445,0,0,70,70,0,1,0,1,0
62570,445,0,0,67,67,0,1,0,1,0
54556,445,0,0,66,66,0,1,0,1,0
62085,445,0,0,70,70,0,1,0,1,0
58096,445,0,0,67,67,0,1,0,1,0
62176,445,0,0,67,67,0,1,0,1,0
49677,445,0,0,70,70,0,1,0,1,0
49966,445,0,0,67,67,0,1,0,1,0
58134,445,0,0,70,70,0,1,0,1,0
53383,445,0,0,70,70,0,1,0,1,0
56964,445,0,0,70,70,0,1,0,1,0
60302,445,0,0,70,70,0,1,0,1,0
60445,445,0,0,66,66,0,1,0,1,0
52811,445,0,0,66,66,0,1,0,1,0
57822,445,0,0,66,66,0,1,0,1,0
56357,445,0,0,70,70,0,1,0,1,0
57839,445,0,0,70,70,0,1,0,1,0
60751,445,0,0,66,66,0,1,0,1,0
50825,445,0,0,70,70,0,1,0,1,0
52763,445,0,0,70,70,0,1,0,1,0
55287,445,0,0,66,66,0,1,0,1,0
60258,445,0,0,70,70,0,1,0,1,0
54967,445,0,0,66,66,0,1,0,1,0
50415,445,0,0,70,70,0,1,0,1,0
51177,445,0,0,70,70,0,1,0,1,0
57099,445,0,0,70,70,0,1,0,1,0
61588,445,0,0,66,66,0,1,0,1,0
50394,445,0,0,70,70,0,1,0,1,0
59643,445,0,0,66,66,0,1,0,1,0
54980,445,0,0,70,70,0,1,0,1,0
61572,445,0,0,67,67,0,1,0,1,0
57266,445,0,0,70,70,0,1,0,1,0
63844,445,0,0,67,67,0,1,0,1,0
53292,445,0,0,66,66,0,1,0,1,0
64584,445,0,0,68,68,0,1,0,1,0
51093,445,0,0,67,67,0,1,0,1,0
56583,445,0,0,70,70,0,1,0,1,0
51102,445,0,0,70,70,0,1,0,1,0
59788,445,0,0,66,66,0,1,0,1,0
62919,445,0,0,69,69,0,1,0,1,0
63773,445,0,0,69,69,0,1,0,1,0
50176,445,0,0,70,70,0,1,0,1,0
61875,445,0,0,68,68,0,1,0,1,0
55557,445,0,0,70,70,0,1,0,1,0
51682,445,0,0,70,70,0,1,0,1,0
50799,445,0,0,66,66,0,1,0,1,0
62387,445,0,0,66,66,0,1,0,1,0
64798,445,0,0,70,70,0,1,0,1,0
60272,445,0,0,70,70,0,1,0,1,0
61950,445,0,0,67,67,0,1,0,1,0
61661,445,0,0,70,70,0,1,0,1,0
57455,445,0,0,69,69,0,1,0,1,0
56835,445,0,0,70,70,0,1,0,1,0
56391,445,0,0,66,66,0,1,0,1,0
50495,445,0,0,68,68,0,1,0,1,0
58263,445,0,0,70,70,0,1,0,1,0
54059,445,0,0,70,70,0,1,0,1,0
64712,445,0,0,70,70,0,1,0,1,0
62258,445,0,0,70,70,0,1,0,1,0
61738,445,0,0,68,68,0,1,0,1,0
56366,445,0,0,70,70,0,1,0,1,0
53149,445,0,0,70,70,0,1,0,1,0
57674,445,0,0,70,70,0,1,0,1,0
52274,445,0,0,66,66,0,1,0,1,0
56697,445,0,0,70,70,0,1,0,1,0
65530,445,0,0,66,66,0,1,0,1,0
62723,445,0,0,70,70,0,1,0,1,0
56175,445,0,0,66,66,0,1,0,1,0
